1582621046.810,77.88.21.36:443,217.15.20.194:63355,14986
1582621046.810,213.180.193.60:443,217.15.20.194:63356,14848
1582621046.810,87.250.247.181:443,217.15.20.194:63357,23434
1582621047.140,192.168.250.4:12188,62.231.6.98:123,152
1582621047.150,62.231.6.98:123,217.15.20.194:12188,152
1582621047.220,192.168.250.41:65279,192.168.250.1:53,162
1582621047.280,192.168.250.1:53,192.168.250.41:65279,1058
1582621047.280,192.168.250.41:64974,192.168.250.1:53,168
1582621047.280,192.168.250.1:53,192.168.250.41:64974,120
1582621036.310,92.118.38.58:37726,217.15.20.194:25,1027
1582621036.310,192.168.250.3:25,92.118.38.58:37726,972
1582621047.580,192.168.250.41:58324,192.168.250.1:53,154
1582621047.620,192.168.250.1:53,192.168.250.41:58324,1064
1582621047.620,192.168.250.41:64976,192.168.250.1:53,168
1582621047.620,192.168.250.1:53,192.168.250.41:64976,120
1582621047.640,192.168.250.41:64977,87.245.198.145:80,701
1582621047.640,87.245.198.145:80,217.15.20.194:64977,2125
1582621002.940,77.111.247.11:443,217.15.20.194:63950,9246
1582621002.900,192.168.250.50:63950,77.111.247.11:443,2824
1582621040.730,5.255.255.55:443,217.15.20.194:63350,25306
1582621007.720,23.32.88.41:443,217.15.20.194:49562,15086
1582621007.710,192.168.250.40:49562,23.32.88.41:443,4004
1582621048.820,192.168.250.60:62966,192.168.250.1:53,138
1582621048.830,192.168.250.1:53,192.168.250.60:62966,532
1582621007.770,2.21.201.201:443,217.15.20.194:49563,9009
1582620808.990,64.233.163.101:443,217.15.20.194:49311,5753
1582620808.990,192.168.250.27:49311,64.233.163.101:443,1922
1582621042.260,5.255.255.55:443,217.15.20.194:63352,10739
1582621049.060,46.229.168.142:45394,217.15.20.194:53,154
1582621007.710,192.168.250.40:49563,2.21.201.201:443,2082
1582621049.060,192.168.250.247:53,46.229.168.142:45394,358
1582621043.820,192.168.250.60:59756,87.250.251.82:443,8508
1582621040.780,192.168.250.60:59755,213.180.204.244:443,2264
1582621040.790,213.180.204.244:443,217.15.20.194:59755,6375
1582621043.840,87.250.251.82:443,217.15.20.194:59756,1151
1582620959.650,192.168.250.57:49736,52.155.93.113:443,2854
1582621010.350,23.32.88.41:443,217.15.20.194:49566,8539
1582621010.340,192.168.250.40:49566,23.32.88.41:443,5021
1582621036.070,192.168.250.3:10273,172.17.23.194:32946,360
1582621036.070,192.168.250.3:27736,192.168.0.4:26368,360
1582621051.890,46.229.168.142:22633,217.15.20.194:53,146
1582621051.890,192.168.250.247:53,46.229.168.142:22633,322
1582620932.090,40.90.22.188:443,217.15.20.194:64612,8652
1582621053.610,192.168.250.27:50727,192.168.250.1:53,120
1582621053.610,192.168.250.1:53,192.168.250.27:50727,120
1582621045.530,192.168.250.60:59757,17.242.150.31:5223,7668
1582621045.620,17.242.150.31:5223,217.15.20.194:59757,4641
1582621046.800,192.168.250.60:63357,87.250.247.181:443,2465
1582621040.720,192.168.250.60:63350,5.255.255.55:443,5831
1582621045.810,192.168.250.60:63353,87.250.250.91:443,3486
1582621046.800,192.168.250.60:63355,77.88.21.36:443,2548
1582621056.480,192.168.250.41:60548,192.168.250.1:53,112
1582621056.490,192.168.250.1:53,192.168.250.41:60548,1072
1582621056.500,192.168.250.41:64978,192.168.250.1:53,168
1582621056.500,192.168.250.1:53,192.168.250.41:64978,120
1582621056.770,192.168.250.40:57914,192.168.250.1:53,158
1582621056.770,192.168.250.1:53,192.168.250.40:57914,960
1582621057.040,192.168.250.40:49570,17.56.12.41:443,168
1582620932.820,13.94.251.244:443,217.15.20.194:58444,7357
1582621057.220,17.56.12.41:443,217.15.20.194:49570,120
1582621046.800,192.168.250.60:63356,213.180.193.60:443,3138
1582621042.250,192.168.250.60:63352,5.255.255.55:443,25709
1582621046.290,192.168.250.60:63354,77.88.21.119:443,5066
1582620932.560,13.107.3.128:443,217.15.20.194:61971,44885
1582621028.310,91.226.80.240:443,217.15.20.194:64961,7823
1582621028.270,192.168.250.41:64961,91.226.80.240:443,1963
1582621056.770,192.168.250.40:49569,17.57.12.11:443,2150
1582621056.960,17.57.12.11:443,217.15.20.194:49569,4192
1582621060.060,192.168.250.60:53919,192.168.250.1:53,158
1582621060.070,192.168.250.1:53,192.168.250.60:53919,960
1582621060.260,192.168.250.41:61024,192.168.250.1:53,176
1582621060.260,192.168.250.1:53,192.168.250.41:61024,1062
1582621060.260,192.168.250.41:64980,192.168.250.1:53,168
1582621060.260,192.168.250.1:53,192.168.250.41:64980,120
1582621029.610,17.171.98.3:443,217.15.20.194:64964,8250
1582621029.460,192.168.250.41:64964,17.171.98.3:443,22623
1582621045.970,192.168.250.3:27749,192.168.0.4:26368,360
1582620970.210,192.168.250.41:64918,13.94.251.244:443,2930
1582621041.050,87.250.250.207:443,217.15.20.194:63351,7897
1582621041.040,192.168.250.60:63351,87.250.250.207:443,6846
1582621022.180,17.171.98.34:443,217.15.20.194:64958,7106
1582621022.020,192.168.250.41:64958,17.171.98.34:443,24108
1582621060.250,17.57.12.11:443,217.15.20.194:63359,4245
1582621060.060,192.168.250.60:63359,17.57.12.11:443,2110
1582621064.010,192.168.250.3:32953,192.168.250.1:53,186
1582621064.020,192.168.250.1:53,192.168.250.3:32953,995
1582621064.020,192.168.250.3:21131,93.92.192.5:2022,2865
1582621064.020,93.92.192.5:2022,217.15.20.194:21131,2528
1582621066.920,192.168.250.3:27794,192.168.0.4:26368,180
1582621067.580,192.168.250.3:25072,192.168.250.1:53,142
1582621067.580,192.168.250.1:53,192.168.250.3:25072,322
1582621067.580,192.168.250.3:29842,192.168.250.1:53,124
1582621067.580,192.168.250.1:53,192.168.250.3:29842,124
1582620096.760,192.168.250.3:52243,192.168.250.1:53,210
1582620096.760,192.168.250.1:53,192.168.250.3:52243,210
1582621067.940,192.168.0.4:26368,217.15.20.194:27794,192
1582621053.110,192.168.250.3:27777,192.168.0.4:26368,360
1582621053.110,192.168.250.3:10316,172.17.23.194:32946,360
1582621069.750,192.168.250.41:56007,192.168.250.1:137,234
1582621069.750,192.168.250.1:137,192.168.250.41:56007,318
1582621070.850,192.168.250.41:54859,192.168.250.255:137,156
1582621071.250,192.168.250.41:55212,192.168.250.1:137,234
1582621071.250,192.168.250.1:137,192.168.250.41:55212,318
1582621072.350,192.168.250.41:56438,192.168.250.255:137,156
1582621066.920,192.168.250.3:10331,172.17.23.194:32946,300
1582621073.930,172.17.23.194:32946,217.15.20.194:10331,192
1582621073.090,193.57.40.38:39272,217.15.20.194:80,623
1582621073.090,192.168.250.3:80,193.57.40.38:39272,752
1582621067.500,92.118.38.58:57408,217.15.20.194:25,1031
1582621067.500,192.168.250.3:25,92.118.38.58:57408,972
1582621078.860,192.168.250.62:52832,192.168.250.1:123,152
1582621078.860,192.168.250.1:123,192.168.250.62:52832,152
1582620959.700,52.155.93.113:443,217.15.20.194:49736,8687
1582621047.410,3.94.63.211:443,217.15.20.194:64975,4113
1582621047.280,192.168.250.41:64975,3.94.63.211:443,2355
1582621083.950,192.168.250.3:27837,192.168.0.4:26368,180
1582621083.950,192.168.250.3:10376,172.17.23.194:32946,180
1582621084.950,172.17.23.194:32946,217.15.20.194:10376,192
1582621084.950,192.168.0.4:26368,217.15.20.194:27837,192
1582620965.280,192.168.250.41:64900,17.248.150.24:443,4378
1582620965.310,17.248.150.24:443,217.15.20.194:64900,9845
1582621028.710,192.168.250.41:64962,87.250.250.119:443,2245
1582621028.720,87.250.250.119:443,217.15.20.194:64962,5463
1582621083.830,192.168.250.3:80,141.8.183.203:50375,4414
1582621083.830,141.8.183.203:50375,217.15.20.194:80,912
1582621082.150,192.168.250.3:80,141.8.142.75:64325,13324
1582621082.150,141.8.142.75:64325,217.15.20.194:80,1703
1582621030.380,192.168.250.41:64965,77.88.21.119:443,4881
1582621031.960,192.168.250.41:64966,77.88.21.119:443,2202
1582621030.390,77.88.21.119:443,217.15.20.194:64965,7861
1582621031.970,77.88.21.119:443,217.15.20.194:64966,7189
1582621091.640,192.168.250.50:51162,192.168.250.1:53,128
1582621091.660,192.168.250.1:53,192.168.250.50:51162,690
1582621076.960,192.168.250.3:27825,192.168.0.4:26368,360
1582621076.960,192.168.250.3:10364,172.17.23.194:32946,360
1582621076.960,192.168.250.3:27827,192.168.0.4:26368,360
1582621092.250,192.168.250.27:56108,192.168.250.1:53,142
1582621092.250,192.168.250.1:53,192.168.250.27:56108,142
1582621048.140,192.168.250.50:64140,77.111.247.11:443,2865
1582621048.180,77.111.247.11:443,217.15.20.194:64140,9297
1582621094.310,192.168.250.3:27873,192.168.0.4:26368,180
1582621091.670,104.16.19.35:443,217.15.20.194:64305,5039
1582621091.660,192.168.250.50:64305,104.16.19.35:443,14875
1582621095.320,192.168.0.4:26368,217.15.20.194:27873,192
1582620970.250,13.94.251.244:443,217.15.20.194:64918,7545
1582620917.470,68.232.34.200:443,217.15.20.194:49413,11443
1582620917.430,192.168.250.27:49413,68.232.34.200:443,2673
1582621098.470,192.168.250.68:37614,35.222.85.5:80,415
1582621098.610,35.222.85.5:80,217.15.20.194:37614,476
1582621098.770,192.168.250.3:27589,192.168.250.1:53,142
1582621098.770,192.168.250.1:53,192.168.250.3:27589,322
1582621098.770,192.168.250.3:29873,192.168.250.1:53,124
1582621098.770,192.168.250.1:53,192.168.250.3:29873,124
1582621098.770,192.168.250.3:19618,192.168.250.1:53,140
1582621098.770,192.168.250.1:53,192.168.250.3:19618,140
1582620862.410,74.125.205.17:443,217.15.20.194:49315,5426
1582620862.410,192.168.250.27:49315,74.125.205.17:443,4404
1582621107.210,192.168.250.50:61477,192.168.250.1:53,112
1582621107.220,192.168.250.1:53,192.168.250.50:61477,616
1582621107.820,192.168.250.57:65146,192.168.250.1:53,142
1582621107.820,192.168.250.1:53,192.168.250.57:65146,142
1582621109.300,192.168.250.57:60333,192.168.250.1:53,134
1582621109.310,192.168.250.1:53,192.168.250.57:60333,452
1582621109.310,192.168.250.57:57060,173.194.222.94:443,2453
1582621109.320,173.194.222.94:443,217.15.20.194:57060,5269
1582621094.310,192.168.250.3:10412,172.17.23.194:32946,360
1582621098.700,92.118.38.58:12704,217.15.20.194:25,1031
1582621098.700,192.168.250.3:25,92.118.38.58:12704,972
1582621107.250,140.82.118.3:443,217.15.20.194:64376,6954
1582621107.220,192.168.250.50:64376,140.82.118.3:443,3101
1582621111.110,192.168.250.62:55619,192.168.250.1:123,152
1582621111.110,192.168.250.1:123,192.168.250.62:55619,152
1582621111.300,140.82.118.3:443,217.15.20.194:64392,6952
1582621111.270,192.168.250.50:64392,140.82.118.3:443,3396
1582621112.650,192.168.250.50:58660,192.168.250.1:53,180
1582621112.680,192.168.250.1:53,192.168.250.50:58660,624
1582620932.980,68.232.34.200:443,217.15.20.194:62180,11356
1582620932.940,192.168.250.57:62180,68.232.34.200:443,2754
1582620993.650,168.63.23.50:443,217.15.20.194:57059,7408
1582620993.620,192.168.250.57:57059,168.63.23.50:443,2415
1582620988.030,52.114.142.2:443,217.15.20.194:65001,5879
1582621117.340,192.168.250.41:55989,192.168.250.1:53,122
1582621117.350,192.168.250.1:53,192.168.250.41:55989,586
1582620990.620,52.114.158.91:443,217.15.20.194:58853,5377
1582621103.840,192.168.250.3:27889,192.168.0.4:26368,360
1582621050.490,192.168.250.50:64145,52.188.42.235:443,3827
1582621050.620,52.188.42.235:443,217.15.20.194:64145,7089
1582621119.940,140.82.118.3:443,217.15.20.194:64431,7279
1582621119.900,192.168.250.50:64431,140.82.118.3:443,3460
1582621107.330,192.168.250.3:27896,192.168.0.4:26368,360
1582621107.330,192.168.250.3:10435,172.17.23.194:32946,360
1582621107.330,192.168.250.3:27898,192.168.0.4:26368,360
1582620993.610,192.168.250.57:57057,168.63.23.50:443,2397
1582620993.620,192.168.250.57:57058,168.63.23.50:443,2430
1582621122.510,192.168.250.57:63998,192.168.250.1:53,130
1582621122.530,192.168.250.1:53,192.168.250.57:63998,1070
1582621122.540,192.168.250.57:65451,192.168.250.1:53,303
1582621122.540,192.168.250.1:53,192.168.250.57:65451,797
1582620993.650,168.63.23.50:443,217.15.20.194:57057,7372
1582620993.650,168.63.23.50:443,217.15.20.194:57058,7363
1582621122.780,173.194.168.65:57571,217.15.20.194:53,160
1582621122.780,192.168.250.247:53,173.194.168.65:57571,314
1582621122.790,173.194.168.132:55540,217.15.20.194:53,160
1582621122.790,192.168.250.247:53,173.194.168.132:55540,236
1582621123.250,209.17.96.234:52143,217.15.20.194:5000,128
1582621123.250,192.168.250.250:5000,209.17.96.234:52143,88
1582621119.760,192.168.250.50:64424,140.82.118.5:443,3580
1582621119.780,192.168.250.50:64429,140.82.118.5:443,2444
1582621112.680,192.168.250.50:64396,140.82.118.5:443,3100
1582621119.780,192.168.250.50:64427,140.82.118.5:443,2356
1582621112.720,140.82.118.5:443,217.15.20.194:64396,7211
1582621119.790,140.82.118.5:443,217.15.20.194:64424,5019
1582621119.810,140.82.118.5:443,217.15.20.194:64429,7911
1582621119.810,140.82.118.5:443,217.15.20.194:64427,2769
1582621124.260,192.168.250.3:51760,192.168.250.1:53,186
1582621124.260,192.168.250.1:53,192.168.250.3:51760,995
1582621124.270,192.168.250.3:21286,93.92.192.5:2022,2865
1582621124.270,93.92.192.5:2022,217.15.20.194:21286,2528
1582621079.910,192.168.250.50:64263,77.111.247.11:443,3379
1582621080.270,192.168.250.50:64271,77.111.247.11:443,6895
1582621079.560,192.168.250.50:64257,77.111.247.11:443,4546
1582621079.950,77.111.247.11:443,217.15.20.194:64263,2750
1582621079.600,77.111.247.11:443,217.15.20.194:64257,8383
1582621080.310,77.111.247.11:443,217.15.20.194:64271,4244
1582621125.710,140.82.118.3:443,217.15.20.194:64457,7210
1582621125.680,192.168.250.50:64457,140.82.118.3:443,3396
1582621127.080,173.194.168.133:43259,217.15.20.194:53,160
1582621127.080,192.168.250.247:53,173.194.168.133:43259,314
1582621128.920,172.253.3.2:52004,217.15.20.194:53,160
1582621128.920,192.168.250.247:53,172.253.3.2:52004,236
1582621130.110,192.168.250.3:26103,192.168.250.1:53,142
1582621130.110,192.168.250.1:53,192.168.250.3:26103,322
1582621130.110,192.168.250.3:9787,192.168.250.1:53,124
1582621130.110,192.168.250.1:53,192.168.250.3:9787,124
1582621130.110,192.168.250.3:22409,192.168.250.1:53,140
1582621130.110,192.168.250.1:53,192.168.250.3:22409,140
1582621131.460,172.217.42.15:52036,217.15.20.194:53,160
1582621131.460,192.168.250.247:53,172.217.42.15:52036,236
1582621110.990,192.168.250.27:49419,62.128.100.39:443,618
1582621111.010,62.128.100.39:443,217.15.20.194:49419,311
1582621136.140,192.168.250.41:54717,192.168.250.1:53,120
1582621136.140,192.168.250.1:53,192.168.250.41:54717,416
1582621093.420,77.111.247.11:443,217.15.20.194:64317,9270
1582621093.380,192.168.250.50:64317,77.111.247.11:443,2865
1582621139.320,173.194.168.2:63038,217.15.20.194:53,160
1582621139.320,192.168.250.247:53,173.194.168.2:63038,236
1582621124.870,192.168.250.3:10481,172.17.23.194:32946,360
1582621134.880,192.168.250.3:443,62.181.38.195:34695,708
1582621134.880,192.168.250.3:443,62.181.38.195:34697,707
1582621134.880,62.181.38.195:34695,217.15.20.194:443,2094
1582621134.880,62.181.38.195:34697,217.15.20.194:443,2089
1582621133.760,192.168.250.3:443,62.181.38.195:34690,69538
1582621134.880,192.168.250.3:443,62.181.38.195:34693,979
1582621134.880,192.168.250.3:443,62.181.38.195:34696,980
1582621134.880,192.168.250.3:443,62.181.38.195:34694,980
1582621134.880,62.181.38.195:34693,217.15.20.194:443,3230
1582621133.760,62.181.38.195:34690,217.15.20.194:443,5468
1582621134.880,62.181.38.195:34696,217.15.20.194:443,3233
1582621134.880,62.181.38.195:34694,217.15.20.194:443,3231
1582621130.030,92.118.38.58:32654,217.15.20.194:25,1031
1582621130.030,192.168.250.3:25,92.118.38.58:32654,972
1582621121.050,192.168.250.27:49420,195.122.177.150:443,826
1582621121.140,195.122.177.150:443,217.15.20.194:49420,359
1582621143.240,209.17.96.234:47634,217.15.20.194:5000,457
1582621143.240,192.168.250.250:5000,209.17.96.234:47634,276
1582621143.360,192.168.250.62:53070,192.168.250.1:123,152
1582621143.360,192.168.250.1:123,192.168.250.62:53070,152
1582621144.390,192.168.250.35:56775,192.168.250.1:53,130
1582621144.400,192.168.250.1:53,192.168.250.35:56775,682
1582621144.550,192.168.250.35:52846,192.168.250.1:53,132
1582621144.670,192.168.250.1:53,192.168.250.35:52846,720
1582620960.850,17.248.150.105:443,217.15.20.194:64877,14413
1582620960.810,192.168.250.41:64877,17.248.150.105:443,6284
1582621144.950,192.168.250.41:60234,192.168.250.1:53,140
1582621144.960,192.168.250.1:53,192.168.250.41:60234,798
1582621144.970,95.163.255.230:60737,217.15.20.194:53,132
1582621144.970,192.168.250.247:53,95.163.255.230:60737,308
1582620963.340,17.248.150.24:443,217.15.20.194:64893,27601
1582620963.300,192.168.250.41:64893,17.248.150.24:443,77299
1582621138.620,192.168.250.50:64512,77.111.247.41:443,204
1582621148.650,192.168.250.41:61056,192.168.250.1:53,112
1582621148.660,192.168.250.1:53,192.168.250.41:61056,488
1582620970.400,68.232.34.200:443,217.15.20.194:64920,11408
1582620970.360,192.168.250.41:64920,68.232.34.200:443,3062
1582621157.260,192.168.250.27:63543,192.168.250.1:53,132
1582621157.270,192.168.250.1:53,192.168.250.27:63543,1062
1582621157.270,192.168.250.27:49878,192.168.250.1:53,304
1582621157.270,192.168.250.1:53,192.168.250.27:49878,793
1582621157.410,192.168.250.27:50294,192.168.250.1:53,158
1582621157.420,192.168.250.1:53,192.168.250.27:50294,1076
1582621157.420,192.168.250.27:61719,192.168.250.1:53,317
1582621157.420,192.168.250.1:53,192.168.250.27:61719,880
1582621151.840,192.168.250.50:64571,77.111.247.41:443,204
1582621161.500,192.168.250.3:37313,192.168.250.1:53,142
1582621161.500,192.168.250.1:53,192.168.250.3:37313,322
1582621161.510,192.168.250.3:13980,192.168.250.1:53,124
1582621161.510,192.168.250.1:53,192.168.250.3:13980,124
1582621161.510,192.168.250.3:59356,192.168.250.1:53,140
1582621161.510,192.168.250.1:53,192.168.250.3:59356,140
1582621161.610,192.168.250.3:443,3.90.205.6:40996,9730
1582621046.070,17.253.123.202:443,217.15.20.194:49568,5828
1582621161.610,3.90.205.6:40996,217.15.20.194:443,1569
1582621046.060,192.168.250.40:49568,17.253.123.202:443,2185
1582621162.800,192.168.250.27:52440,192.168.250.1:53,122
1582621162.800,192.168.250.1:53,192.168.250.27:52440,576
1582621048.870,17.253.123.204:443,217.15.20.194:63358,30160
1582621048.840,192.168.250.60:63358,17.253.123.204:443,2946
1582620665.980,192.168.250.59:50038,17.248.150.104:443,3022
1582620666.300,192.168.250.59:50039,17.248.150.104:443,4008
1582620666.020,17.248.150.104:443,217.15.20.194:50038,12964
1582620666.340,17.248.150.104:443,217.15.20.194:50039,3144
1582621161.440,92.118.38.58:52608,217.15.20.194:25,1031
1582621161.440,192.168.250.3:25,92.118.38.58:52608,972
1582621172.740,192.168.250.57:59955,192.168.250.1:53,132
1582621172.760,192.168.250.1:53,192.168.250.57:59955,1062
1582621172.760,192.168.250.57:54267,192.168.250.1:53,304
1582621172.760,192.168.250.1:53,192.168.250.57:54267,793
1582621172.910,192.168.250.57:61064,192.168.250.1:53,158
1582621172.920,192.168.250.1:53,192.168.250.57:61064,1076
1582621172.920,192.168.250.57:65484,192.168.250.1:53,317
1582621172.920,192.168.250.1:53,192.168.250.57:65484,880
1582621173.040,192.168.250.59:61412,192.168.250.1:53,118
1582621173.080,192.168.250.1:53,192.168.250.59:61412,658
1582621173.310,192.168.250.59:65486,192.168.250.1:53,146
1582621173.310,192.168.250.1:53,192.168.250.59:65486,146
1582620664.150,192.168.250.59:57955,192.168.250.1:53,207
1582620664.150,192.168.250.1:53,192.168.250.59:57955,207
1582620664.160,192.168.250.59:60144,192.168.250.1:53,207
1582620664.160,192.168.250.59:52897,192.168.250.1:53,204
1582620664.160,192.168.250.59:55051,192.168.250.1:53,264
1582620664.160,192.168.250.59:53651,192.168.250.1:53,264
1582620664.160,192.168.250.59:55541,192.168.250.1:53,261
1582621173.320,192.168.250.59:59661,192.168.250.1:53,146
1582621173.320,192.168.250.59:51291,192.168.250.1:53,126
1582621173.320,192.168.250.59:55089,192.168.250.1:53,136
1582621173.320,192.168.250.59:61617,192.168.250.1:53,132
1582620664.160,192.168.250.1:53,192.168.250.59:60144,207
1582620664.160,192.168.250.1:53,192.168.250.59:52897,204
1582620664.160,192.168.250.1:53,192.168.250.59:55051,264
1582620664.160,192.168.250.1:53,192.168.250.59:53651,264
1582620664.160,192.168.250.1:53,192.168.250.59:55541,261
1582621173.330,192.168.250.1:53,192.168.250.59:55089,136
1582621173.370,192.168.250.1:53,192.168.250.59:51291,1068
1582621173.370,192.168.250.1:53,192.168.250.59:61617,620
1582621173.380,192.168.250.1:53,192.168.250.59:59661,1066
1582621173.400,192.168.250.59:50047,192.168.250.1:53,168
1582621173.400,192.168.250.1:53,192.168.250.59:50047,120
1582621173.400,192.168.250.59:50048,192.168.250.1:53,168
1582621173.400,192.168.250.1:53,192.168.250.59:50048,120
1582620664.630,192.168.250.59:123,17.253.54.251:123,228
1582621173.410,192.168.250.59:50050,54.236.152.224:443,4461
1582620664.670,17.253.54.251:123,217.15.20.194:123,228
1582621173.530,54.236.152.224:443,217.15.20.194:50050,5484
1582620664.670,192.168.250.59:123,17.253.38.253:123,228
1582621174.080,192.168.250.59:50051,54.236.152.224:443,4204
1582621174.210,54.236.152.224:443,217.15.20.194:50051,1015
1582621175.610,192.168.250.62:50751,192.168.250.1:123,152
1582621175.610,192.168.250.1:123,192.168.250.62:50751,152
1582620658.320,192.168.250.41:64779,52.114.75.69:443,4713
1582621125.560,192.168.250.50:64454,140.82.118.5:443,3646
1582621125.540,192.168.250.50:64453,140.82.118.5:443,2500
1582621125.540,192.168.250.50:64452,140.82.118.5:443,2439
1582621132.070,192.168.250.50:64489,140.82.118.5:443,1676
1582621125.570,192.168.250.50:64456,140.82.118.5:443,3151
1582621125.570,140.82.118.5:443,217.15.20.194:64453,7969
1582621125.570,140.82.118.5:443,217.15.20.194:64452,2821
1582621125.600,140.82.118.5:443,217.15.20.194:64456,9063
1582621132.110,140.82.118.5:443,217.15.20.194:64489,1742
1582621125.590,140.82.118.5:443,217.15.20.194:64454,8374
1582621150.500,192.168.250.50:64563,52.188.42.235:443,3786
1582621150.610,52.188.42.235:443,217.15.20.194:64563,7037
1582620830.320,192.168.250.41:64844,52.114.128.43:443,95202
1582621184.510,192.168.250.3:53733,192.168.250.1:53,186
1582621184.510,192.168.250.1:53,192.168.250.3:53733,995
1582621184.520,192.168.250.3:21424,93.92.192.5:2022,2969
1582621184.520,93.92.192.5:2022,217.15.20.194:21424,2528
1582621162.840,192.168.250.27:61722,195.122.177.150:443,602
1582621162.880,195.122.177.150:443,217.15.20.194:61722,359
1582620665.360,192.168.250.59:50035,35.169.103.253:443,3230
1582620665.490,35.169.103.253:443,217.15.20.194:50035,5648
1582621192.970,192.168.250.3:51667,192.168.250.1:53,142
1582621192.970,192.168.250.1:53,192.168.250.3:51667,322
1582621192.970,192.168.250.3:49418,192.168.250.1:53,124
1582621192.970,192.168.250.1:53,192.168.250.3:49418,124
1582621192.970,192.168.250.3:23353,192.168.250.1:53,140
1582621192.970,192.168.250.1:53,192.168.250.3:23353,140
1582618090.950,192.168.250.3:123,37.235.209.151:123,456
1582618090.960,37.235.209.151:123,217.15.20.194:123,456
1582621195.750,192.168.250.27:58001,192.168.250.1:53,146
1582621195.760,192.168.250.1:53,192.168.250.27:58001,450
1582621136.140,192.168.250.41:64991,77.88.21.37:443,4241
1582621136.160,77.88.21.37:443,217.15.20.194:64991,6643
1582621198.770,93.158.163.31:54260,217.15.20.194:53,138
1582621198.770,192.168.250.247:53,93.158.163.31:54260,236
1582621198.820,141.8.188.122:64686,217.15.20.194:53,138
1582621198.820,141.8.188.122:49872,217.15.20.194:53,138
1582621198.820,192.168.250.247:53,141.8.188.122:64686,170
1582621198.820,192.168.250.247:53,141.8.188.122:49872,236
1582621200.010,192.168.250.41:50528,192.168.250.1:53,120
1582621200.010,192.168.250.1:53,192.168.250.41:50528,384
1582621200.130,192.168.250.41:62066,192.168.250.1:53,140
1582621200.140,192.168.250.1:53,192.168.250.41:62066,426
1582621028.830,192.168.250.41:64963,64.233.165.94:443,2271
1582621056.500,192.168.250.41:64979,104.16.122.127:443,6911
1582621056.510,104.16.122.127:443,217.15.20.194:64979,5851
1582621028.850,64.233.165.94:443,217.15.20.194:64963,2806
1582621200.340,192.168.250.41:54002,192.168.250.1:53,136
1582621200.350,192.168.250.1:53,192.168.250.41:54002,1062
1582621200.350,192.168.250.41:65001,192.168.250.1:53,168
1582621200.350,192.168.250.1:53,192.168.250.41:65001,120
1582621200.980,192.168.250.50:64327,192.168.250.1:53,134
1582621200.990,192.168.250.1:53,192.168.250.50:64327,1058
1582621200.990,192.168.250.50:60481,192.168.250.1:53,305
1582621200.990,192.168.250.1:53,192.168.250.50:60481,743
1582621203.580,192.168.250.50:57424,192.168.250.1:53,304
1582621203.580,192.168.250.1:53,192.168.250.50:57424,793
1582621203.720,192.168.250.50:57636,192.168.250.1:53,158
1582621203.730,192.168.250.1:53,192.168.250.50:57636,1076
1582621203.730,192.168.250.50:51225,192.168.250.1:53,317
1582621203.730,192.168.250.1:53,192.168.250.50:51225,880
1582621203.770,192.168.250.27:52083,192.168.250.1:53,130
1582621203.770,192.168.250.1:53,192.168.250.27:52083,642
1582621192.900,92.118.38.58:8078,217.15.20.194:25,1027
1582621192.900,192.168.250.3:25,92.118.38.58:8078,972
1582621204.680,192.168.250.27:61444,192.168.250.1:53,176
1582621204.850,192.168.250.1:53,192.168.250.27:61444,1062
1582621204.850,192.168.250.27:60149,192.168.250.1:53,326
1582621204.850,192.168.250.1:53,192.168.250.27:60149,809
1582621159.660,77.111.247.11:443,217.15.20.194:64601,9270
1582621159.620,192.168.250.50:64601,77.111.247.11:443,2824
1582620964.870,192.168.250.41:64896,17.248.150.24:443,21328
1582620964.910,17.248.150.24:443,217.15.20.194:64896,180420
1582621207.860,192.168.250.62:50633,192.168.250.1:123,152
1582621207.860,192.168.250.1:123,192.168.250.62:50633,152
1582621202.680,192.168.250.3:80,141.8.142.75:43589,9387
1582621202.680,141.8.142.75:43589,217.15.20.194:80,1623
1582621205.510,192.168.250.3:80,141.8.183.203:65205,4414
1582621205.510,141.8.183.203:65205,217.15.20.194:80,1075
1582621211.150,192.168.250.40:60671,192.168.250.1:53,156
1582621211.150,192.168.250.40:60425,192.168.250.1:53,140
1582621211.160,192.168.250.40:52819,192.168.250.1:53,144
1582621211.160,192.168.250.40:52703,192.168.250.1:53,150
1582621211.160,192.168.250.1:53,192.168.250.40:60671,814
1582621211.160,192.168.250.1:53,192.168.250.40:60425,798
1582621211.170,192.168.250.1:53,192.168.250.40:52819,784
1582621211.170,192.168.250.1:53,192.168.250.40:52703,1060
1582621211.180,192.168.250.40:49268,192.168.250.1:53,168
1582621211.180,192.168.250.1:53,192.168.250.40:49268,120
1582621211.250,192.168.250.27:59406,192.168.250.1:53,120
1582621211.250,192.168.250.27:61064,192.168.250.1:53,140
1582621211.270,192.168.250.1:53,192.168.250.27:59406,458
1582621211.290,192.168.250.1:53,192.168.250.27:61064,540
1582621122.540,192.168.250.57:65452,104.40.250.127:443,2373
1582621201.000,192.168.250.50:60484,13.107.3.128:443,2393
1582621203.590,192.168.250.50:57431,13.94.251.244:443,2534
1582621203.740,192.168.250.50:51226,68.232.34.200:443,2515
1582621201.020,13.107.3.128:443,217.15.20.194:60484,41541
1582621203.770,68.232.34.200:443,217.15.20.194:51226,11112
1582621203.620,13.94.251.244:443,217.15.20.194:57431,7293
